,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP
794,880.0,97.0,1500.0,211.0,31.0,168.0,641.0,718.0,35.0,31.0,,1578.0,177.0,674.0,755.0,133.0,207.0
795,881.0,117.0,1439.0,198.0,41.0,164.0,670.0,703.0,32.0,35.0,,1514.0,173.0,705.0,740.0,135.0,156.0
796,882.0,98.0,1394.0,205.0,33.0,156.0,761.0,752.0,29.0,25.0,,1466.0,164.0,801.0,791.0,114.0,160.0
797,883.0,93.0,1321.0,209.0,24.0,161.0,716.0,804.0,42.0,34.0,,1390.0,169.0,753.0,846.0,136.0,137.0
798,884.0,80.0,1381.0,211.0,28.0,148.0,626.0,832.0,42.0,50.0,,1462.0,157.0,663.0,881.0,156.0,163.0
799,885.0,82.0,1419.0,222.0,33.0,170.0,523.0,867.0,53.0,52.0,,1502.0,180.0,554.0,918.0,161.0,181.0
800,886.0,94.0,1462.0,227.0,26.0,176.0,455.0,758.0,35.0,38.0,,1538.0,185.0,479.0,797.0,134.0,145.0
801,888.0,78.0,1502.0,259.0,39.0,151.0,495.0,724.0,34.0,11.0,,1511.0,152.0,498.0,728.0,140.0,143.0
802,889.0,80.0,1341.0,202.0,22.0,180.0,502.0,939.0,35.0,16.0,,1341.0,180.0,502.0,939.0,139.0,168.0
803,890.0,79.0,1314.0,214.0,29.0,169.0,469.0,1102.0,59.0,36.0,,1314.0,169.0,469.0,1102.0,143.0,129.0
804,891.0,79.0,1386.0,208.0,22.0,164.0,500.0,1063.0,79.0,51.0,,1386.0,164.0,500.0,1063.0,118.0,149.0
805,893.0,81.0,1300.0,156.0,25.0,155.0,450.0,914.0,53.0,41.0,,1300.0,155.0,450.0,914.0,138.0,132.0
806,894.0,75.0,1282.0,213.0,35.0,131.0,413.0,984.0,53.0,65.0,,1282.0,131.0,413.0,984.0,115.0,138.0
807,895.0,87.0,1274.0,211.0,36.0,75.0,430.0,863.0,116.0,61.0,,1282.0,75.0,433.0,868.0,127.0,131.0
808,896.0,62.0,1280.0,174.0,24.0,120.0,538.0,912.0,86.0,37.0,,1288.0,121.0,541.0,918.0,143.0,154.0
809,897.0,76.0,1358.0,197.0,23.0,183.0,503.0,909.0,25.0,36.0,,1358.0,183.0,503.0,909.0,133.0,168.0
810,898.0,60.0,1303.0,200.0,20.0,109.0,467.0,868.0,57.0,37.0,,1303.0,109.0,467.0,868.0,116.0,159.0
811,899.0,75.0,1267.0,194.0,19.0,95.0,436.0,791.0,51.0,55.0,,1316.0,99.0,453.0,821.0,115.0,163.0
812,900.0,71.0,1429.0,205.0,29.0,158.0,471.0,793.0,60.0,68.0,,1429.0,158.0,471.0,793.0,138.0,174.0
813,901.0,77.0,1395.0,201.0,19.0,131.0,432.0,756.0,79.0,68.0,,1395.0,131.0,432.0,756.0,143.0,157.0
814,902.0,80.0,1436.0,205.0,25.0,156.0,535.0,680.0,108.0,91.0,,1463.0,159.0,545.0,693.0,137.0,159.0
815,903.0,83.0,1450.0,193.0,39.0,87.0,488.0,643.0,76.0,70.0,,1477.0,89.0,497.0,655.0,123.0,162.0
816,905.0,70.0,1426.0,227.0,46.0,108.0,497.0,711.0,65.0,64.0,,1453.0,110.0,506.0,724.0,123.0,145.0
817,906.0,82.0,1397.0,207.0,29.0,139.0,661.0,791.0,144.0,91.0,,1406.0,140.0,665.0,796.0,127.0,150.0
818,907.0,80.0,1536.0,224.0,41.0,90.0,625.0,633.0,119.0,59.0,,1555.0,91.0,633.0,641.0,106.0,145.0
819,908.0,82.0,1450.0,236.0,33.0,61.0,539.0,596.0,187.0,58.0,,2281.0,96.0,848.0,937.0,137.0,143.0
820,910.0,70.0,1451.0,249.0,31.0,86.0,605.0,691.0,109.0,71.0,,1451.0,86.0,605.0,691.0,122.0,174.0
821,911.0,75.0,1498.0,222.0,39.0,123.0,600.0,815.0,126.0,77.0,,1498.0,123.0,600.0,815.0,146.0,163.0
822,912.0,60.0,1465.0,254.0,31.0,116.0,492.0,817.0,132.0,72.0,,1465.0,116.0,492.0,817.0,141.0,161.0
823,913.0,84.0,1620.0,270.0,45.0,157.0,456.0,944.0,141.0,54.0,,1620.0,157.0,456.0,944.0,156.0,148.0
824,914.0,61.0,1476.0,267.0,30.0,187.0,489.0,977.0,140.0,54.0,,1476.0,187.0,489.0,977.0,152.0,128.0
825,915.0,78.0,1435.0,235.0,28.0,134.0,416.0,866.0,97.0,50.0,,1435.0,134.0,416.0,866.0,124.0,131.0
826,916.0,73.0,1340.0,221.0,26.0,127.0,499.0,934.0,74.0,51.0,,1340.0,127.0,499.0,934.0,118.0,126.0
827,917.0,77.0,1465.0,266.0,41.0,110.0,458.0,836.0,107.0,52.0,,1465.0,110.0,458.0,836.0,117.0,146.0
828,918.0,57.0,1390.0,236.0,26.0,79.0,449.0,888.0,84.0,58.0,,1390.0,79.0,449.0,888.0,142.0,150.0
829,919.0,76.0,1495.0,227.0,24.0,127.0,448.0,885.0,144.0,67.0,,1495.0,127.0,448.0,885.0,141.0,176.0
830,920.0,76.0,1547.0,264.0,31.0,141.0,488.0,843.0,159.0,55.0,,1547.0,141.0,488.0,843.0,148.0,174.0
831,921.0,95.0,1670.0,344.0,29.0,239.0,548.0,902.0,188.0,69.0,,2394.0,343.0,786.0,1293.0,129.0,171.0
832,922.0,113.0,1644.0,314.0,26.0,233.0,610.0,862.0,149.0,60.0,,1850.0,262.0,686.0,970.0,114.0,160.0
833,923.0,100.0,1675.0,337.0,23.0,219.0,675.0,849.0,161.0,50.0,,1685.0,220.0,679.0,854.0,125.0,157.0
834,924.0,87.0,1599.0,303.0,22.0,221.0,621.0,961.0,119.0,59.0,,1609.0,222.0,625.0,967.0,109.0,160.0
835,926.0,97.0,1629.0,309.0,32.0,209.0,743.0,1099.0,147.0,50.0,,1629.0,209.0,743.0,1099.0,106.0,153.0
836,927.0,90.0,1639.0,310.0,30.0,221.0,685.0,1057.0,113.0,34.0,51.0,1639.0,221.0,685.0,1057.0,72.0,149.0
837,928.0,91.0,1559.0,294.0,37.0,212.0,577.0,1076.0,79.0,41.0,69.0,1559.0,212.0,577.0,1076.0,107.0,137.0
838,929.0,74.0,1349.0,255.0,26.0,192.0,542.0,1000.0,52.0,37.0,56.0,1349.0,192.0,542.0,1000.0,113.0,161.0
839,930.0,68.0,1413.0,296.0,26.0,158.0,466.0,1062.0,86.0,61.0,62.0,1413.0,158.0,466.0,1062.0,126.0,178.0
840,931.0,80.0,1565.0,345.0,29.0,184.0,606.0,1009.0,94.0,55.0,78.0,1565.0,184.0,606.0,1009.0,106.0,152.0
841,932.0,93.0,1522.0,337.0,30.0,207.0,503.0,1093.0,62.0,36.0,54.0,1522.0,207.0,503.0,1093.0,106.0,156.0
842,933.0,78.0,1576.0,351.0,27.0,196.0,556.0,1204.0,55.0,23.0,54.0,1576.0,196.0,556.0,1204.0,118.0,165.0
843,934.0,69.0,1711.0,265.0,117.0,34.0,634.0,430.0,224.0,,,2132.0,42.0,790.0,536.0,663.0,
844,935.0,70.0,1464.0,201.0,112.0,42.0,595.0,715.0,357.0,,,1719.0,49.0,698.0,839.0,573.0,
845,936.0,96.0,1481.0,192.0,93.0,19.0,659.0,673.0,427.0,,,1790.0,23.0,797.0,814.0,475.0,
846,937.0,72.0,1316.0,182.0,72.0,24.0,626.0,627.0,331.0,,,1556.0,28.0,740.0,741.0,448.0,
847,938.0,48.0,1447.0,220.0,95.0,17.0,464.0,573.0,439.0,,,1789.0,21.0,574.0,709.0,712.0,
848,939.0,61.0,1321.0,157.0,72.0,15.0,387.0,686.0,433.0,,,1621.0,18.0,475.0,842.0,589.0,
849,941.0,54.0,1317.0,162.0,72.0,26.0,610.0,582.0,187.0,,,1616.0,32.0,749.0,714.0,497.0,
850,942.0,76.0,1508.0,213.0,103.0,26.0,605.0,541.0,282.0,,,1758.0,30.0,705.0,631.0,565.0,
851,943.0,101.0,1495.0,213.0,104.0,28.0,600.0,583.0,245.0,,,1625.0,30.0,652.0,634.0,441.0,
852,944.0,92.0,1804.0,281.0,124.0,41.0,673.0,290.0,319.0,,,2283.0,52.0,852.0,367.0,492.0,
853,945.0,85.0,1811.0,303.0,113.0,46.0,591.0,378.0,276.0,,,2274.0,58.0,742.0,475.0,432.0,
854,946.0,105.0,1773.0,242.0,83.0,36.0,588.0,450.0,233.0,,,2209.0,45.0,733.0,561.0,434.0,
855,947.0,101.0,1852.0,262.0,91.0,35.0,552.0,400.0,221.0,,,2344.0,44.0,699.0,506.0,354.0,
856,948.0,85.0,1699.0,237.0,109.0,20.0,538.0,425.0,224.0,,,2101.0,25.0,665.0,526.0,318.0,
857,949.0,88.0,1499.0,176.0,61.0,20.0,593.0,333.0,101.0,,,1630.0,22.0,645.0,362.0,322.0,
858,950.0,21.0,1402.0,149.0,53.0,13.0,304.0,295.0,134.0,,,1475.0,14.0,320.0,310.0,408.0,
859,952.0,77.0,1895.0,244.0,8.0,8.0,93.0,0.0,,,,5203.0,22.0,255.0,0.0,1225.0,
860,953.0,73.0,1685.0,206.0,31.0,0.0,58.0,0.0,,,,4074.0,0.0,140.0,0.0,931.0,
861,954.0,22.0,1383.0,127.0,30.0,10.0,102.0,339.0,,,,3447.0,25.0,254.0,845.0,1169.0,112.0
862,955.0,43.0,1549.0,205.0,97.0,17.0,222.0,313.0,,,,4402.0,48.0,631.0,890.0,1117.0,94.0
863,956.0,100.0,1698.0,181.0,59.0,14.0,157.0,381.0,,,,4585.0,38.0,424.0,1029.0,686.0,100.0
864,957.0,87.0,1646.0,257.0,107.0,16.0,134.0,419.0,,,,3333.0,32.0,271.0,848.0,863.0,97.0
865,958.0,43.0,1314.0,184.0,73.0,14.0,152.0,541.0,,,,2661.0,28.0,308.0,1096.0,865.0,99.0
866,959.0,67.0,1507.0,278.0,59.0,142.0,388.0,944.0,146.0,90.0,,1507.0,142.0,388.0,944.0,167.0,149.0
867,960.0,73.0,1520.0,285.0,54.0,173.0,523.0,1054.0,126.0,73.0,,2105.0,240.0,724.0,1459.0,116.0,162.0
868,961.0,87.0,1582.0,291.0,48.0,225.0,545.0,1061.0,141.0,66.0,,1780.0,253.0,613.0,1194.0,120.0,164.0
869,962.0,83.0,1607.0,297.0,37.0,221.0,527.0,1108.0,201.0,66.0,,1607.0,221.0,527.0,1108.0,149.0,167.0
870,963.0,83.0,1611.0,269.0,40.0,239.0,562.0,1060.0,137.0,65.0,,1611.0,239.0,562.0,1060.0,111.0,202.0
871,964.0,77.0,1640.0,333.0,36.0,183.0,469.0,949.0,67.0,47.0,,1640.0,183.0,469.0,949.0,102.0,193.0
872,965.0,72.0,1644.0,305.0,39.0,223.0,508.0,863.0,70.0,43.0,,1644.0,223.0,508.0,863.0,118.0,186.0
873,966.0,82.0,1664.0,320.0,53.0,161.0,601.0,907.0,131.0,61.0,42.0,1664.0,161.0,601.0,907.0,94.0,176.0
874,967.0,73.0,1663.0,324.0,61.0,213.0,511.0,1027.0,132.0,54.0,61.0,1663.0,213.0,511.0,1027.0,96.0,167.0
875,968.0,73.0,1508.0,283.0,41.0,152.0,497.0,1043.0,103.0,53.0,56.0,1508.0,152.0,497.0,1043.0,112.0,158.0
876,969.0,74.0,1472.0,330.0,31.0,198.0,619.0,1134.0,63.0,37.0,52.0,1472.0,198.0,619.0,1134.0,116.0,165.0
877,970.0,68.0,1531.0,331.0,34.0,202.0,568.0,1181.0,44.0,33.0,54.0,1531.0,202.0,568.0,1181.0,89.0,161.0
878,971.0,67.0,1477.0,280.0,34.0,150.0,509.0,1103.0,65.0,32.0,64.0,1477.0,150.0,509.0,1103.0,118.0,158.0
879,972.0,76.0,1504.0,325.0,54.0,157.0,561.0,1108.0,85.0,50.0,60.0,1504.0,157.0,561.0,1108.0,91.0,190.0
880,973.0,106.0,1585.0,182.0,97.0,40.0,227.0,744.0,,,,2445.0,62.0,350.0,1148.0,821.0,
881,974.0,73.0,1321.0,226.0,46.0,18.0,212.0,899.0,,,,2352.0,32.0,377.0,1600.0,817.0,
882,975.0,89.0,1564.0,216.0,96.0,35.0,456.0,415.0,245.0,,,1877.0,42.0,547.0,498.0,492.0,152.0
883,977.0,77.0,1464.0,193.0,108.0,14.0,348.0,627.0,152.0,,,1744.0,17.0,415.0,747.0,335.0,98.0
884,978.0,66.0,1312.0,164.0,74.0,12.0,367.0,677.0,119.0,,,1398.0,13.0,391.0,722.0,291.0,98.0
885,979.0,84.0,1280.0,201.0,57.0,14.0,397.0,,137.0,,,1355.0,15.0,420.0,,280.0,85.0
886,980.0,77.0,1299.0,167.0,70.0,11.0,362.0,,224.0,,,1412.0,12.0,394.0,,282.0,94.0
887,982.0,95.0,1426.0,211.0,91.0,20.0,339.0,,175.0,,,1510.0,21.0,359.0,,316.0,101.0
888,985.0,94.0,1624.0,242.0,101.0,32.0,495.0,,290.0,,,1708.0,34.0,521.0,,328.0,82.0
889,986.0,73.0,1457.0,200.0,91.0,20.0,561.0,,286.0,,,1543.0,21.0,594.0,,349.0,96.0
890,987.0,70.0,1423.0,191.0,107.0,25.0,525.0,530.0,231.0,,,1507.0,26.0,556.0,561.0,314.0,111.0
891,988.0,85.0,1396.0,206.0,89.0,26.0,590.0,569.0,223.0,163.0,,1478.0,28.0,625.0,602.0,302.0,107.0
892,990.0,92.0,1442.0,212.0,101.0,18.0,573.0,556.0,200.0,,,1517.0,19.0,603.0,585.0,222.0,116.0
893,991.0,83.0,1394.0,216.0,82.0,26.0,511.0,504.0,173.0,,,1476.0,28.0,541.0,534.0,248.0,101.0
894,992.0,71.0,1367.0,181.0,72.0,17.0,581.0,489.0,158.0,,,1758.0,22.0,747.0,629.0,273.0,99.0
895,993.0,93.0,1526.0,257.0,97.0,27.0,496.0,494.0,140.0,,,1766.0,31.0,574.0,572.0,237.0,94.0
896,994.0,64.0,1481.0,240.0,76.0,32.0,504.0,411.0,80.0,69.0,,1558.0,34.0,530.0,432.0,241.0,100.0
897,996.0,83.0,1726.0,263.0,92.0,57.0,558.0,398.0,82.0,64.0,,1816.0,60.0,587.0,419.0,202.0,142.0
898,997.0,87.0,1661.0,284.0,73.0,43.0,627.0,405.0,92.0,65.0,,1747.0,45.0,660.0,426.0,210.0,108.0
899,998.0,90.0,1687.0,331.0,80.0,37.0,639.0,421.0,105.0,80.0,,1775.0,39.0,672.0,443.0,196.0,149.0
900,999.0,85.0,1705.0,291.0,88.0,53.0,673.0,406.0,102.0,66.0,,1794.0,56.0,708.0,427.0,180.0,150.0
901,1002.0,72.0,1553.0,279.0,102.0,65.0,493.0,461.0,119.0,81.0,,1634.0,68.0,519.0,485.0,223.0,147.0
902,1003.0,74.0,1758.0,357.0,102.0,116.0,548.0,522.0,100.0,76.0,,1849.0,122.0,576.0,549.0,255.0,157.0
903,1004.0,79.0,1582.0,313.0,95.0,86.0,485.0,534.0,103.0,74.0,,1664.0,90.0,510.0,562.0,198.0,164.0
904,1005.0,64.0,1532.0,307.0,73.0,45.0,505.0,492.0,123.0,79.0,,1612.0,47.0,531.0,518.0,232.0,146.0
905,1006.0,82.0,1587.0,312.0,86.0,86.0,521.0,561.0,111.0,53.0,,1703.0,92.0,559.0,602.0,200.0,165.0
906,1008.0,106.0,1729.0,367.0,56.0,78.0,672.0,555.0,131.0,58.0,,1819.0,82.0,707.0,584.0,164.0,158.0
907,1009.0,100.0,1688.0,323.0,89.0,114.0,673.0,489.0,75.0,48.0,,1811.0,122.0,722.0,525.0,135.0,165.0
908,1010.0,87.0,1723.0,343.0,58.0,99.0,673.0,486.0,77.0,52.0,,1813.0,104.0,708.0,511.0,162.0,167.0
909,1011.0,94.0,1695.0,325.0,65.0,158.0,690.0,748.0,94.0,47.0,,1783.0,166.0,726.0,787.0,155.0,157.0
910,1012.0,88.0,1508.0,230.0,55.0,144.0,729.0,611.0,80.0,43.0,,1586.0,151.0,767.0,643.0,155.0,181.0
911,1013.0,85.0,1564.0,291.0,70.0,130.0,652.0,623.0,93.0,40.0,,1645.0,137.0,686.0,655.0,208.0,155.0
912,1014.0,95.0,1629.0,328.0,68.0,141.0,698.0,585.0,69.0,41.0,,1714.0,148.0,734.0,615.0,204.0,122.0
913,1015.0,79.0,1485.0,260.0,58.0,85.0,633.0,614.0,45.0,29.0,,1562.0,89.0,666.0,646.0,196.0,136.0
914,1017.0,82.0,1474.0,210.0,49.0,81.0,508.0,582.0,42.0,45.0,,1551.0,85.0,534.0,612.0,186.0,137.0
915,1018.0,93.0,1478.0,231.0,46.0,63.0,560.0,526.0,64.0,58.0,,1555.0,66.0,589.0,553.0,200.0,194.0
916,1019.0,93.0,1424.0,240.0,50.0,82.0,547.0,564.0,64.0,57.0,,1508.0,87.0,579.0,597.0,167.0,183.0
917,1020.0,97.0,1444.0,223.0,43.0,114.0,654.0,648.0,68.0,43.0,,1519.0,120.0,688.0,682.0,163.0,145.0
918,1021.0,89.0,1434.0,246.0,44.0,108.0,802.0,594.0,55.0,63.0,,1508.0,114.0,844.0,625.0,163.0,149.0
919,1022.0,82.0,1469.0,230.0,61.0,82.0,706.0,530.0,23.0,34.0,,1545.0,86.0,743.0,558.0,163.0,150.0
920,1023.0,92.0,1478.0,226.0,54.0,93.0,790.0,528.0,41.0,55.0,,1555.0,98.0,831.0,555.0,139.0,183.0
921,1024.0,100.0,1597.0,300.0,53.0,120.0,760.0,505.0,24.0,42.0,,1680.0,126.0,799.0,531.0,126.0,204.0
922,1025.0,77.0,1486.0,243.0,37.0,109.0,598.0,552.0,39.0,36.0,,1563.0,115.0,629.0,581.0,171.0,175.0
923,1026.0,53.0,1344.0,200.0,39.0,108.0,582.0,636.0,28.0,40.0,,1414.0,114.0,612.0,669.0,157.0,153.0
924,1028.0,72.0,1421.0,226.0,43.0,95.0,518.0,634.0,50.0,46.0,,1495.0,100.0,545.0,667.0,134.0,138.0
925,1029.0,83.0,1480.0,222.0,40.0,137.0,674.0,613.0,43.0,23.0,,1557.0,144.0,709.0,645.0,146.0,167.0
926,1030.0,86.0,1572.0,220.0,53.0,158.0,677.0,650.0,45.0,27.0,,1654.0,166.0,712.0,684.0,147.0,159.0
927,1031.0,82.0,1447.0,236.0,39.0,122.0,530.0,676.0,38.0,49.0,,1522.0,128.0,558.0,711.0,127.0,159.0
928,1032.0,81.0,1456.0,241.0,43.0,115.0,487.0,713.0,50.0,34.0,,1532.0,121.0,512.0,750.0,112.0,147.0
929,1034.0,75.0,1308.0,198.0,36.0,158.0,669.0,766.0,69.0,34.0,,1376.0,166.0,704.0,806.0,144.0,145.0
930,1035.0,101.0,1481.0,215.0,53.0,180.0,673.0,867.0,98.0,36.0,,1481.0,180.0,673.0,867.0,146.0,147.0
931,1036.0,86.0,1360.0,192.0,36.0,210.0,655.0,900.0,69.0,21.0,,1368.0,211.0,659.0,906.0,157.0,115.0
932,1037.0,79.0,1388.0,195.0,36.0,148.0,592.0,908.0,73.0,32.0,,1388.0,148.0,592.0,908.0,113.0,124.0
933,1038.0,85.0,1394.0,199.0,57.0,157.0,517.0,912.0,60.0,27.0,,1394.0,157.0,517.0,912.0,109.0,137.0
934,1039.0,89.0,1278.0,190.0,27.0,162.0,554.0,952.0,57.0,41.0,,1278.0,162.0,554.0,952.0,114.0,126.0
935,1040.0,88.0,1383.0,224.0,45.0,179.0,551.0,987.0,41.0,34.0,,1383.0,179.0,551.0,987.0,117.0,142.0
936,1041.0,91.0,1315.0,192.0,36.0,152.0,626.0,994.0,37.0,21.0,,1315.0,152.0,626.0,994.0,130.0,126.0
937,1042.0,103.0,1292.0,190.0,39.0,185.0,521.0,964.0,26.0,32.0,,1292.0,185.0,521.0,964.0,101.0,133.0
938,1043.0,90.0,1316.0,188.0,29.0,182.0,578.0,922.0,35.0,28.0,,1316.0,182.0,578.0,922.0,126.0,130.0
939,1044.0,79.0,1282.0,207.0,38.0,148.0,656.0,825.0,29.0,30.0,,1282.0,148.0,656.0,825.0,132.0,142.0
940,1045.0,91.0,1399.0,214.0,38.0,179.0,540.0,854.0,35.0,43.0,,1399.0,179.0,540.0,854.0,106.0,156.0
941,1046.0,89.0,1252.0,186.0,33.0,127.0,502.0,824.0,18.0,22.0,,1300.0,132.0,521.0,856.0,100.0,142.0
942,1047.0,85.0,1400.0,213.0,32.0,157.0,509.0,722.0,28.0,30.0,,1400.0,157.0,509.0,722.0,112.0,144.0
943,1048.0,72.0,1375.0,200.0,35.0,131.0,436.0,784.0,67.0,38.0,,1375.0,131.0,436.0,784.0,158.0,155.0
944,1049.0,58.0,1363.0,174.0,40.0,127.0,390.0,888.0,64.0,58.0,,1389.0,129.0,397.0,905.0,176.0,144.0
945,1050.0,74.0,1410.0,208.0,38.0,102.0,453.0,735.0,108.0,59.0,,1419.0,103.0,456.0,740.0,169.0,162.0
946,1051.0,74.0,1480.0,228.0,45.0,166.0,452.0,764.0,60.0,46.0,,1480.0,166.0,452.0,764.0,140.0,153.0
947,1052.0,86.0,1520.0,218.0,34.0,129.0,563.0,695.0,90.0,38.0,,1520.0,129.0,563.0,695.0,117.0,177.0
948,1053.0,86.0,1455.0,222.0,35.0,165.0,579.0,819.0,177.0,87.0,,1464.0,166.0,583.0,824.0,121.0,185.0
949,1054.0,84.0,1543.0,232.0,53.0,143.0,645.0,844.0,75.0,68.0,,1543.0,143.0,645.0,844.0,129.0,165.0
950,1055.0,89.0,1370.0,220.0,43.0,97.0,600.0,743.0,91.0,55.0,,2036.0,144.0,892.0,1104.0,97.0,162.0
951,1056.0,83.0,1489.0,237.0,40.0,177.0,470.0,807.0,93.0,66.0,,1489.0,177.0,470.0,807.0,115.0,165.0
952,1057.0,92.0,1530.0,283.0,53.0,156.0,508.0,831.0,93.0,53.0,,1530.0,156.0,508.0,831.0,124.0,142.0
953,1058.0,104.0,1529.0,254.0,46.0,187.0,602.0,941.0,106.0,68.0,,1529.0,187.0,602.0,941.0,124.0,162.0
954,1059.0,85.0,1422.0,256.0,45.0,203.0,529.0,932.0,75.0,41.0,,1431.0,204.0,532.0,938.0,142.0,153.0
955,1060.0,87.0,1447.0,234.0,30.0,198.0,613.0,885.0,138.0,58.0,,1447.0,198.0,613.0,885.0,108.0,163.0
956,1061.0,98.0,1535.0,274.0,32.0,225.0,653.0,913.0,106.0,50.0,,1535.0,225.0,653.0,913.0,122.0,147.0
957,1062.0,88.0,1358.0,213.0,28.0,143.0,588.0,841.0,87.0,42.0,,1358.0,143.0,588.0,841.0,109.0,129.0
958,1063.0,59.0,1315.0,198.0,24.0,116.0,585.0,899.0,103.0,50.0,,1315.0,116.0,585.0,899.0,130.0,153.0
959,1064.0,79.0,1418.0,241.0,32.0,172.0,634.0,952.0,82.0,57.0,,1418.0,172.0,634.0,952.0,131.0,178.0
960,1065.0,84.0,1372.0,259.0,26.0,209.0,699.0,1185.0,109.0,47.0,,1372.0,209.0,699.0,1185.0,104.0,171.0
961,1066.0,75.0,1411.0,256.0,16.0,182.0,675.0,1055.0,66.0,45.0,,1411.0,182.0,675.0,1055.0,116.0,164.0
962,1067.0,85.0,1546.0,282.0,38.0,178.0,765.0,1122.0,104.0,63.0,,1546.0,178.0,765.0,1122.0,132.0,148.0
963,1068.0,75.0,1476.0,304.0,35.0,227.0,733.0,1264.0,65.0,46.0,,2079.0,320.0,1033.0,1781.0,116.0,127.0
964,1069.0,68.0,1355.0,257.0,33.0,179.0,620.0,1110.0,82.0,41.0,,1524.0,201.0,698.0,1249.0,119.0,161.0
965,1071.0,79.0,1415.0,268.0,32.0,176.0,578.0,1164.0,161.0,72.0,,1415.0,176.0,578.0,1164.0,91.0,146.0
966,1072.0,65.0,1494.0,306.0,29.0,165.0,455.0,1070.0,122.0,62.0,,1494.0,165.0,455.0,1070.0,115.0,164.0
967,1073.0,69.0,1442.0,291.0,34.0,213.0,461.0,1056.0,109.0,70.0,,1451.0,214.0,464.0,1063.0,107.0,156.0
968,1074.0,79.0,1553.0,307.0,41.0,177.0,562.0,982.0,83.0,38.0,43.0,1553.0,177.0,562.0,982.0,105.0,171.0
969,1075.0,66.0,1439.0,291.0,60.0,139.0,466.0,972.0,133.0,61.0,51.0,1439.0,139.0,466.0,972.0,131.0,165.0
970,1076.0,55.0,1348.0,267.0,37.0,125.0,365.0,1041.0,65.0,44.0,64.0,1356.0,126.0,367.0,1047.0,143.0,149.0
971,1077.0,43.0,1312.0,201.0,39.0,153.0,443.0,1099.0,98.0,63.0,47.0,1312.0,153.0,443.0,1099.0,138.0,194.0
972,1078.0,72.0,1531.0,284.0,54.0,201.0,518.0,1144.0,86.0,50.0,50.0,1531.0,201.0,518.0,1144.0,144.0,160.0
973,1079.0,71.0,1521.0,283.0,45.0,168.0,384.0,1038.0,66.0,28.0,53.0,1521.0,168.0,384.0,1038.0,110.0,171.0
974,1080.0,95.0,1548.0,294.0,40.0,203.0,430.0,1133.0,60.0,40.0,45.0,1548.0,203.0,430.0,1133.0,106.0,162.0
975,1082.0,82.0,1413.0,228.0,86.0,37.0,238.0,601.0,,,,2758.0,72.0,465.0,1173.0,736.0,86.0
976,1083.0,66.0,1539.0,271.0,79.0,21.0,274.0,625.0,,,,2544.0,35.0,453.0,1033.0,734.0,
977,1085.0,62.0,1376.0,224.0,99.0,38.0,324.0,677.0,,,,2064.0,57.0,486.0,1016.0,668.0,
978,1086.0,115.0,1660.0,232.0,107.0,70.0,493.0,561.0,256.0,,,2186.0,92.0,649.0,739.0,491.0,
979,1087.0,103.0,1834.0,278.0,165.0,72.0,460.0,337.0,349.0,,,2396.0,94.0,601.0,440.0,502.0,
980,1088.0,84.0,1577.0,219.0,89.0,63.0,380.0,490.0,239.0,,,1950.0,78.0,470.0,606.0,573.0,
981,1089.0,17.0,1313.0,145.0,34.0,0.0,78.0,162.0,45.0,22.0,,7335.0,0.0,436.0,905.0,1553.0,
982,1090.0,64.0,1356.0,197.0,31.0,94.0,498.0,1054.0,117.0,56.0,,1356.0,94.0,498.0,1054.0,122.0,130.0
983,1091.0,72.0,1469.0,254.0,34.0,132.0,492.0,1051.0,92.0,37.0,,2069.0,186.0,693.0,1481.0,134.0,156.0
984,1092.0,76.0,1448.0,242.0,33.0,163.0,586.0,1038.0,148.0,60.0,,1640.0,185.0,664.0,1176.0,130.0,162.0
985,1093.0,80.0,1413.0,240.0,30.0,150.0,553.0,1122.0,99.0,46.0,,1413.0,150.0,553.0,1122.0,111.0,187.0
986,1094.0,92.0,1410.0,272.0,28.0,136.0,686.0,1074.0,115.0,58.0,,1410.0,136.0,686.0,1074.0,119.0,167.0
987,1095.0,54.0,1381.0,277.0,36.0,114.0,525.0,1120.0,115.0,57.0,,1381.0,114.0,525.0,1120.0,129.0,177.0
988,1096.0,64.0,1465.0,266.0,44.0,128.0,479.0,1145.0,92.0,46.0,,1465.0,128.0,479.0,1145.0,127.0,150.0
989,1097.0,79.0,1450.0,276.0,29.0,161.0,543.0,1191.0,169.0,55.0,60.0,1459.0,162.0,546.0,1198.0,126.0,145.0
990,1099.0,79.0,1433.0,280.0,32.0,146.0,595.0,1130.0,177.0,73.0,61.0,1433.0,146.0,595.0,1130.0,106.0,163.0
991,1100.0,91.0,1459.0,292.0,44.0,157.0,515.0,978.0,150.0,74.0,57.0,1459.0,157.0,515.0,978.0,78.0,162.0
992,1101.0,83.0,1447.0,275.0,32.0,148.0,499.0,968.0,96.0,43.0,58.0,1447.0,148.0,499.0,968.0,86.0,153.0
